run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency
323775,W-2_RB1in_S01,-2,1,1,1.91463,8769,0.00895197,1.00373,1.92176,167,Col,48.881538391
323775,W-2_RB1out_S01,-2,1,1,1.82125,7509,0.011642,1.00146,1.8239,167,Col,54.264425277499996
323775,W-2_RB2in_S01,-2,1,2,2.04364,9554,0.0102674,1.00257,2.0489,167,Col,77.567310333
323775,W-2_RB2out_S01,-2,1,2,1.89915,8229,0.0152319,1.00162,1.90222,167,Col,80.28602091433333
323775,W-2_RB3+_S01,-2,1,3,1.91436,3867,-0.0019802,1.00149,1.9172,167,Col,90.026409149
323775,W-2_RB3-_S01,-2,1,3,1.90192,3859,0.00246427,1.0,1.90192,167,Col,89.7583656315
323775,W-2_RB4+_S01,-2,1,4,1.93769,3794,0.0020429,1.00102,1.93967,167,Col,33.333332062
323775,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,167,Col,0.0
323775,W-2_RB1in_S02,-2,2,1,1.96963,10376,0.00360668,1.00381,1.97713,167,Col,51.5593643185
323775,W-2_RB1out_S02,-2,2,1,2.11867,10212,0.00788382,1.00375,2.12661,167,Col,57.0169353485
323775,W-2_RB2in_S02,-2,2,2,1.78274,9133,0.00390396,1.00353,1.78903,167,Col,77.5800971985
323775,W-2_RB2out_S02,-2,2,2,2.24502,10491,0.0128397,1.003,2.25177,167,Col,81.39049530066667
323775,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,167,Col,0.0
323775,W-2_RB3-_S02,-2,2,3,1.71274,3643,0.00282087,1.00141,1.71516,167,Col,90.470691681
323775,W-2_RB4+_S02,-2,2,4,1.82523,3906,0.00841121,1.00187,1.82865,167,Col,46.25
323775,W-2_RB4-_S02,-2,2,4,1.67534,3091,0.00867209,1.00272,1.67989,167,Col,40.4761891365
323775,W-2_RB1in_S03,-2,3,1,2.02276,9867,0.00758508,1.00598,2.03485,167,Col,50.3201026915
323775,W-2_RB1out_S03,-2,3,1,2.11278,9442,0.0156635,1.00563,2.12466,167,Col,55.201095581000004
323775,W-2_RB2in_S03,-2,3,2,2.14751,10409,0.00825253,1.00435,2.15686,167,Col,74.411746979
323775,W-2_RB2out_S03,-2,3,2,2.02109,9198,0.0116458,1.00286,2.02688,167,Col,80.07603963233333
323775,W-2_RB3+_S03,-2,3,3,1.66938,3080,0.00596206,1.00109,1.67119,167,Col,80.871986389
323775,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,167,Col,0.0
323775,W-2_RB4+_S03,-2,3,4,1.7024,3335,0.00408372,1.00102,1.70414,167,Col,68.9393959045
323775,W-2_RB4-_S03,-2,3,4,1.92363,3753,0.0169144,1.00051,1.92462,167,Col,55.555555343500004
323775,W-2_RB1in_S04,-2,4,1,2.02368,9912,0.014904,1.00348,2.03073,167,Col,50.050243377499996
323775,W-2_RB1out_S04,-2,4,1,2.33165,10595,0.0110035,1.00221,2.33679,167,Col,54.9433727265
323775,W-2_RB2in_S04,-2,4,2,2.00861,9563,0.021214,1.00316,2.01496,167,Col,77.494457245
323775,W-2_RB2out_S04,-2,4,2,1.89891,7833,0.0113939,1.00267,1.90399,167,Col,76.58395131466666
323775,W-2_RB3+_S04,-2,4,3,2.34041,4964,0.00235738,1.00094,2.34261,167,Col,91.406112671
323775,W-2_RB3-_S04,-2,4,3,1.85061,3766,0.0014742,1.00148,1.85335,167,Col,88.8837509155
323775,W-2_RB4++_S04,-2,4,4,1.77143,2294,0.0046332,1.0,1.77143,167,Col,83.04988479650001
