run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency
325057,W-2_RB1in_S01,-2,1,1,1.9166,22706,0.00801891,1.00449,1.92522,370,Col,50.106273650999995
325057,W-2_RB1out_S01,-2,1,1,1.84888,19918,0.0078901,1.00448,1.85716,370,Col,55.1354618075
325057,W-2_RB2in_S01,-2,1,2,1.98736,23588,0.0113742,1.0033,1.99391,370,Col,78.28490448
325057,W-2_RB2out_S01,-2,1,2,1.88222,20535,0.0122823,1.00303,1.88793,370,Col,81.30022684733332
325057,W-2_RB3+_S01,-2,1,3,1.86703,9688,0.00462517,1.00174,1.87027,370,Col,91.018573761
325057,W-2_RB3-_S01,-2,1,3,1.89007,9817,0.00442819,1.00058,1.89116,370,Col,90.54774093649999
325057,W-2_RB4+_S01,-2,1,4,1.89886,9519,0.00279274,1.0018,1.90228,370,Col,55.357143402
325057,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,370,Col,0.0
325057,W-2_RB1in_S02,-2,2,1,1.96404,25344,0.00511469,1.00452,1.97291,370,Col,52.586780548
325057,W-2_RB1out_S02,-2,2,1,2.11771,25133,0.0082575,1.00474,2.12775,370,Col,57.8453235625
325057,W-2_RB2in_S02,-2,2,2,1.80198,23069,0.00406187,1.00455,1.81019,370,Col,78.922794342
325057,W-2_RB2out_S02,-2,2,2,2.24794,26456,0.013595,1.00307,2.25484,370,Col,81.48176320399999
325057,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,370,Col,0.0
325057,W-2_RB3-_S02,-2,2,3,1.65458,8852,0.00168224,1.00131,1.65675,370,Col,90.8029823305
325057,W-2_RB4+_S02,-2,2,4,1.81312,9760,0.0128181,1.00093,1.8148,370,Col,45.0
325057,W-2_RB4-_S02,-2,2,4,1.74319,7996,0.00741225,1.00109,1.74509,370,Col,62.222221374499995
325057,W-2_RB1in_S03,-2,3,1,2.01,24528,0.0104892,1.00354,2.01711,370,Col,51.165332794
325057,W-2_RB1out_S03,-2,3,1,2.05333,22909,0.0117415,1.00324,2.05998,370,Col,55.458095550500005
325057,W-2_RB2in_S03,-2,3,2,2.09531,25259,0.010618,1.00366,2.10299,370,Col,74.315738678
325057,W-2_RB2out_S03,-2,3,2,2.01435,23024,0.0114611,1.00281,2.02,370,Col,80.65548197433334
325057,W-2_RB3+_S03,-2,3,3,1.58834,7084,0.00896861,1.00157,1.59084,370,Col,79.30456924449999
325057,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,370,Col,0.0
325057,W-2_RB4+_S03,-2,3,4,1.67748,8171,0.00492712,1.00062,1.67851,370,Col,53.908046722
325057,W-2_RB4-_S03,-2,3,4,1.86877,9641,0.0125993,1.00116,1.87095,370,Col,39.7058820725
325057,W-2_RB1in_S04,-2,4,1,2.02488,23849,0.00806589,1.00521,2.03542,370,Col,49.904121398499996
325057,W-2_RB1out_S04,-2,4,1,2.2684,24442,0.0130858,1.00429,2.27812,370,Col,55.0694637295
325057,W-2_RB2in_S04,-2,4,2,1.99653,22982,0.0153766,1.00253,2.00157,370,Col,76.8920021055
325057,W-2_RB2out_S04,-2,4,2,1.93619,19480,0.00387635,1.00249,1.94101,370,Col,75.82701110833334
325057,W-2_RB3+_S04,-2,4,3,0.0,0,0.0,0.0,0.0,370,Col,0.0
325057,W-2_RB3-_S04,-2,4,3,1.77753,8765,0.00365038,1.00061,1.77861,370,Col,89.5701675415
325057,W-2_RB4++_S04,-2,4,4,1.71464,5540,0.0,1.00031,1.71517,370,Col,82.25108337399999
325057,W-2_RB4+_S04,-2,4,4,1.60084,6120,0.00575464,1.00079,1.60209,370,Col,93.824398041
325057,W-2_RB4--_S04,-2,4,4,1.5863,4862,0.00783034,1.00033,1.58681,370,Col,57.0
325057,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,370,Col,0.0
325057,W-2_RB1in_S05,-2,5,1,2.14806,25970,0.00984285,1.00324,2.15501,370,Col,50.63350868249999
325057,W-2_RB1out_S05,-2,5,1,1.95508,21586,0.00887601,1.00354,1.96201,370,Col,55.8733348845
325057,W-2_RB2in_S05,-2,5,2,1.9081,22319,0.288707,1.00421,1.91612,370,Col,75.158756256
325057,W-2_RB2out_S05,-2,5,2,1.99499,21915,0.0123805,1.00228,1.99954,370,Col,80.12358093266666
325057,W-2_RB3+_S05,-2,5,3,1.89511,9305,0.00773931,1.00102,1.89704,370,Col,89.205982208
325057,W-2_RB3-_S05,-2,5,3,1.78453,9665,0.289143,1.00074,1.78585,370,Col,90.94848251350001
325057,W-2_RB4+_S05,-2,5,4,0.0,0,0.0,0.0,0.0,370,Col,0.0
325057,W-2_RB4-_S05,-2,5,4,0.0,0,0.0,0.0,0.0,370,Col,0.0
