run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency
324747,W-2_RB1in_S01,-2,1,1,1.92412,57991,0.0063373,1.00383,1.93149,1116,Col,52.7446117405
324747,W-2_RB1out_S01,-2,1,1,1.84722,50952,0.00656201,1.00342,1.85354,1116,Col,57.48828125
324747,W-2_RB2in_S01,-2,1,2,2.00676,61112,0.00581224,1.00422,2.01523,1116,Col,79.17855072
324747,W-2_RB2out_S01,-2,1,2,1.85556,51926,0.0118997,1.00323,1.86155,1116,Col,82.53959401466666
324747,W-2_RB3+_S01,-2,1,3,1.8844,24452,0.00516338,1.00116,1.88658,1116,Col,91.796081543
324747,W-2_RB3-_S01,-2,1,3,1.89537,25161,0.00323917,1.0009,1.89708,1116,Col,91.2432518005
324747,W-2_RB4+_S01,-2,1,4,1.92401,24052,0.00407967,1.00168,1.92724,1116,Col,63.3076934815
324747,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1116,Col,0.0
324747,W-2_RB1in_S02,-2,2,1,1.94331,63004,0.00610715,1.00421,1.95149,1116,Col,53.417367935
324747,W-2_RB1out_S02,-2,2,1,2.12069,63029,0.00649372,1.00388,2.12893,1116,Col,59.263256073
324747,W-2_RB2in_S02,-2,2,2,1.78701,56607,0.00448275,1.00396,1.79409,1116,Col,80.0689315795
324747,W-2_RB2out_S02,-2,2,2,2.28439,66188,0.0134603,1.00301,2.29127,1116,Col,83.19238535566666
324747,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1116,Col,0.0
324747,W-2_RB3-_S02,-2,2,3,1.6457,22054,0.00268637,1.0009,1.64717,1116,Col,90.95978546149999
324747,W-2_RB4+_S02,-2,2,4,1.80913,24425,0.00711058,1.00119,1.81127,1116,Col,60.5263137815
324747,W-2_RB4-_S02,-2,2,4,1.68428,19792,0.00748872,1.00094,1.68586,1116,Col,42.678571700999996
324747,W-2_RB1in_S03,-2,3,1,2.03198,62642,0.00645517,1.00388,2.03986,1116,Col,52.935693741
324747,W-2_RB1out_S03,-2,3,1,2.05262,57767,0.00874107,1.00407,2.06097,1116,Col,57.0191059115
324747,W-2_RB2in_S03,-2,3,2,2.12558,64607,0.00740253,1.00403,2.13415,1116,Col,76.6414794925
324747,W-2_RB2out_S03,-2,3,2,1.98417,56660,0.00840454,1.00281,1.98975,1116,Col,82.28117624933334
324747,W-2_RB3+_S03,-2,3,3,1.62275,18548,0.00306212,1.0007,1.62388,1116,Col,80.820251465
324747,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,1116,Col,0.0
324747,W-2_RB4+_S03,-2,3,4,1.67775,21445,0.00539822,1.0011,1.67959,1116,Col,58.3333320615
324747,W-2_RB4-_S03,-2,3,4,1.88895,24205,0.0114718,1.00086,1.89057,1116,Col,51.5151500705
324747,W-2_RB1in_S04,-2,4,1,1.99593,59369,0.00944697,1.00388,2.00368,1116,Col,52.181812285999996
324747,W-2_RB1out_S04,-2,4,1,2.29288,61667,0.0095185,1.0034,2.30066,1116,Col,57.515153885000004
324747,W-2_RB2in_S04,-2,4,2,1.99533,57649,0.0173751,1.00462,2.00456,1116,Col,78.8370399475
324747,W-2_RB2out_S04,-2,4,2,1.90152,48019,0.0683879,1.00286,1.90695,1116,Col,78.035275777
324747,W-2_RB3+_S04,-2,4,3,1.0,1,0.0,1.0,1.0,1116,Col,0.0
324747,W-2_RB3-_S04,-2,4,3,1.79269,23063,0.122969,1.0007,1.79395,1116,Col,90.396305084
324747,W-2_RB4++_S04,-2,4,4,1.71229,13462,0.00330705,1.00038,1.71294,1116,Col,75.50292587300001
