run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency
324765,W-2_RB1in_S01,-2,1,1,1.96033,16308,0.00444765,1.00374,1.96766,478,Col,57.500070572
324765,W-2_RB1out_S01,-2,1,1,1.85645,14122,0.00525831,1.00369,1.86331,478,Col,62.91685485800001
324765,W-2_RB2in_S01,-2,1,2,2.06153,17255,0.00525687,1.00396,2.06969,478,Col,84.4927368165
324765,W-2_RB2out_S01,-2,1,2,1.8929,14617,0.00880601,1.00273,1.89807,478,Col,87.03190358500001
324765,W-2_RB3+_S01,-2,1,3,1.90402,6864,0.00166436,1.00195,1.90773,478,Col,92.88454437249999
324765,W-2_RB3-_S01,-2,1,3,1.89906,6905,0.00275028,1.0011,1.90116,478,Col,93.151836395
324765,W-2_RB4+_S01,-2,1,4,1.98037,6961,0.00142248,1.00228,1.98489,478,Col,66.666666031
324765,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,478,Col,0.0
324765,W-2_RB1in_S02,-2,2,1,1.97469,18025,0.00514899,1.00484,1.98426,478,Col,58.587305068999996
324765,W-2_RB1out_S02,-2,2,1,2.12434,17581,0.0042291,1.00486,2.13465,478,Col,64.2091503145
324765,W-2_RB2in_S02,-2,2,2,1.81956,15983,0.0034153,1.00446,1.82767,478,Col,84.183143616
324765,W-2_RB2out_S02,-2,2,2,2.30737,18429,0.0140228,1.00264,2.31346,478,Col,86.67254893
324765,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,478,Col,0.0
324765,W-2_RB3-_S02,-2,2,3,1.69801,6320,0.00403009,1.00081,1.69938,478,Col,92.96347427399999
324765,W-2_RB4+_S02,-2,2,4,1.77831,6674,0.00772715,1.00133,1.78068,478,Col,77.2727279665
324765,W-2_RB4-_S02,-2,2,4,1.73251,5596,0.00650155,1.00186,1.73573,478,Col,20.0
324765,W-2_RB1in_S03,-2,3,1,2.05064,17492,0.0059789,1.00507,2.06103,478,Col,58.834100723
324765,W-2_RB1out_S03,-2,3,1,2.08227,16223,0.00667437,1.00451,2.09167,478,Col,63.299028397
324765,W-2_RB2in_S03,-2,3,2,2.14633,17821,0.00264964,1.0029,2.15255,478,Col,80.65129852250001
324765,W-2_RB2out_S03,-2,3,2,2.0,15714,0.00496373,1.00268,2.00536,478,Col,85.57245127366666
324765,W-2_RB3+_S03,-2,3,3,1.6072,5135,0.00312989,1.00125,1.60921,478,Col,81.5319519045
324765,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,478,Col,0.0
324765,W-2_RB4+_S03,-2,3,4,1.74464,6101,0.00371747,1.00115,1.74664,478,Col,63.8888893125
324765,W-2_RB4-_S03,-2,3,4,1.88322,6676,0.00733427,1.00085,1.88481,478,Col,64.4230766295
324765,W-2_RB1in_S04,-2,4,1,2.04264,17054,0.00598874,1.00288,2.04853,478,Col,57.888328552
324765,W-2_RB1out_S04,-2,4,1,2.30547,17268,0.00493992,1.00321,2.31289,478,Col,63.05223465
324765,W-2_RB2in_S04,-2,4,2,2.01311,16125,0.0186017,1.00238,2.0179,478,Col,83.426048279
