run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,contains_zero_roll,rolls_count,fid_eff_ch_level
322355,W-2_RB1in_S01,-2,1,1,1.91953,6488,0.00769231,1.00416,1.92751,130,Col,50.740249634,0,2,96.1944351196289
322355,W-2_RB1out_S01,-2,1,1,1.85208,5647,0.00754346,1.00362,1.85879,130,Col,55.819786071500005,0,2,98.1857795715332
322355,W-2_RB2in_S01,-2,1,2,2.02017,6911,0.0073078,1.00234,2.0249,130,Col,77.169788361,0,2,97.98658752441406
322355,W-2_RB2out_S01,-2,1,2,1.86468,5829,0.012476,1.00224,1.86887,130,Col,80.265909831,0,3,98.5923817952474
322355,W-2_RB3+_S01,-2,1,3,1.86235,2760,0.00539811,1.00203,1.86613,130,Col,91.34362793,0,2,98.19231414794922
322355,W-2_RB3-_S01,-2,1,3,1.87365,2773,0.00472973,1.00135,1.87618,130,Col,91.9145355225,0,2,97.89023971557616
322355,W-2_RB4+_S01,-2,1,4,1.85498,2571,0.001443,1.0,1.85498,130,Col,80.0,0,2,100.0
322355,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,130,Col,0.0,1,2,0.0
322355,W-2_RB1in_S02,-2,2,1,1.97691,7449,0.00955414,1.004,1.98481,130,Col,51.429712296,0,2,97.29058837890624
322355,W-2_RB1out_S02,-2,2,1,2.12229,7237,0.00997067,1.00353,2.12978,130,Col,57.4757003785,0,2,97.97660446166992
322355,W-2_RB2in_S02,-2,2,2,1.7931,6448,0.00389321,1.00391,1.80011,130,Col,77.819950104,0,2,98.02448654174805
322355,W-2_RB2out_S02,-2,2,2,2.24492,7296,0.00892308,1.00216,2.24977,130,Col,80.95144907633333,0,3,98.50567372639972
322355,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,130,Col,0.0,1,2,0.0
322355,W-2_RB3-_S02,-2,2,3,1.65033,2525,0.00522876,1.00065,1.65141,130,Col,89.36860275250001,0,2,97.44076919555664
322355,W-2_RB4+_S02,-2,2,4,1.77104,2630,0.0020202,1.00067,1.77224,130,Col,58.3333330155,0,2,93.24403381347656
322355,W-2_RB4-_S02,-2,2,4,1.77865,2266,0.0156986,1.00157,1.78145,130,Col,50.0,1,2,43.33333206176758
322355,W-2_RB1in_S03,-2,3,1,2.05701,7072,0.00756254,1.00292,2.06301,130,Col,51.5728702545,0,2,95.8705596923828
322355,W-2_RB1out_S03,-2,3,1,2.06593,6549,0.00977918,1.00348,2.07312,130,Col,55.6270160675,0,2,98.16548919677734
322355,W-2_RB2in_S03,-2,3,2,2.13235,7395,0.00951557,1.00376,2.14038,130,Col,75.64604187,0,2,95.2579574584961
322355,W-2_RB2out_S03,-2,3,2,2.01771,6608,0.00854962,1.00276,2.02327,130,Col,80.86499023433333,0,3,97.43521372477214
322355,W-2_RB3+_S03,-2,3,3,1.60935,2031,0.00713154,1.00079,1.61063,130,Col,78.91608810400001,0,2,89.80303192138672
322355,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,130,Col,0.0,1,2,0.0
322355,W-2_RB4+_S03,-2,3,4,1.7951,2637,0.00816882,1.00068,1.79632,130,Col,23.6111106875,0,2,96.0153350830078
322355,W-2_RB4-_S03,-2,3,4,1.7657,2502,0.00352858,1.00212,1.76945,130,Col,56.25,0,2,92.73127746582033
322355,W-2_RB1in_S04,-2,4,1,1.99457,6975,0.0111524,1.00344,2.00143,130,Col,50.6922035215,0,2,98.06079483032228
322355,W-2_RB1out_S04,-2,4,1,2.2876,7103,0.010306,1.00323,2.29499,130,Col,54.976987839,0,2,97.20851135253906
322355,W-2_RB2in_S04,-2,4,2,1.99758,6608,0.0199516,1.00303,2.00364,130,Col,77.8445701595,0,2,97.54264068603516
322355,W-2_RB2out_S04,-2,4,2,1.92063,5493,0.0104895,1.00245,1.92534,130,Col,76.84736633333334,0,3,94.93436940511069
322355,W-2_RB3+_S04,-2,4,3,2.28774,3395,0.00673854,1.00067,2.28928,130,Col,92.4368896485,0,2,99.81060791015624
322355,W-2_RB3-_S04,-2,4,3,1.84647,2670,0.00138313,1.00139,1.84903,130,Col,89.9116249085,0,2,96.81998062133788
322355,W-2_RB4++_S04,-2,4,4,1.78894,1585,0.00225734,1.00113,1.79096,130,Col,66.9191913605,0,2,89.92910766601562
322355,W-2_RB4+_S04,-2,4,4,1.58171,1781,0.0053286,1.00089,1.58311,130,Col,91.9236831665,0,2,97.66681289672852
322355,W-2_RB4--_S04,-2,4,4,1.52079,1390,0.00109409,1.0,1.52079,130,Col,68.8888893125,0,2,97.3856201171875
322355,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,130,Col,0.0,1,2,0.0
322355,W-2_RB1in_S05,-2,5,1,2.13876,7229,0.0127219,1.00386,2.14702,130,Col,50.8174057005,0,2,96.3370132446289
322355,W-2_RB1out_S05,-2,5,1,1.99706,6111,0.0179739,1.00361,2.00426,130,Col,55.1946430205,0,2,97.58455657958984
322355,W-2_RB2in_S05,-2,5,2,1.92701,6521,0.278664,1.00475,1.93616,130,Col,75.17489242549999,0,2,94.9207534790039
322355,W-2_RB2out_S05,-2,5,2,1.9563,6223,0.0172902,1.00442,1.96495,130,Col,80.64688873266665,0,3,97.77551015218098
322355,W-2_RB3+_S05,-2,5,3,1.88075,2697,0.0132497,1.0007,1.88207,130,Col,89.31159210249999,0,2,96.65015029907228
322355,W-2_RB3-_S05,-2,5,3,1.78992,2735,0.0078534,1.00131,1.79227,130,Col,91.095462799,0,2,96.89647674560548
322355,W-2_RB4+_S05,-2,5,4,1.81467,2301,0.0102524,1.00237,1.81897,130,Col,0.0,0,2,96.04166793823242
322355,W-2_RB4-_S05,-2,5,4,0.0,0,0.0,0.0,0.0,130,Col,0.0,1,2,0.0
322355,W-2_RB1in_S06,-2,6,1,2.01421,7088,0.444729,1.00342,2.0211,130,Col,51.5863494875,0,2,97.38254165649414
322355,W-2_RB1out_S06,-2,6,1,2.25861,7345,0.0153752,1.00339,2.26628,130,Col,57.486879349,0,2,97.34124755859376
322355,W-2_RB2in_S06,-2,6,2,2.19903,7679,0.0168958,1.00403,2.20788,130,Col,76.791698456,0,2,99.07941436767578
322355,W-2_RB2out_S06,-2,6,2,1.99243,6320,0.0104035,1.00253,1.99747,130,Col,80.55405680366665,0,3,98.8489049275716
322355,W-2_RB3+_S06,-2,6,3,1.75605,2541,2.09744,1.00069,1.75726,130,Col,90.7276763915,0,2,98.30588150024414
322355,W-2_RB3-_S06,-2,6,3,1.6542,2521,1.00722,1.00066,1.65529,130,Col,91.7019424435,0,2,96.71144104003906
322355,W-2_RB4+_S06,-2,6,4,1.88897,2586,1.11614,1.00073,1.89035,130,Col,83.333332062,0,2,97.22222137451172
322355,W-2_RB4-_S06,-2,6,4,1.66231,2289,1.1053,1.00073,1.66352,130,Col,50.0,0,2,97.96319198608398
322355,W-2_RB1in_S07,-2,7,1,2.09714,7189,0.451867,1.00616,2.11007,130,Col,50.890016556,0,2,97.54143142700195
322355,W-2_RB1out_S07,-2,7,1,1.95912,5991,0.0140615,1.0046,1.96813,130,Col,54.328010559,0,2,98.31253814697266
322355,W-2_RB2in_S07,-2,7,2,2.00097,6177,0.499514,1.0039,2.00878,130,Col,71.344642639,0,2,90.56034088134766
322355,W-2_RB2out_S07,-2,7,2,1.79165,5538,0.507926,1.00292,1.79689,130,Col,79.84107971200001,0,3,98.5443852742513
322355,W-2_RB3+_S07,-2,7,3,2.23329,3140,1.08748,1.00142,2.23647,130,Col,89.29874801599999,0,2,95.89839935302734
322355,W-2_RB3-_S07,-2,7,3,1.93499,2798,0.00691563,1.0,1.93499,130,Col,92.3785972595,0,2,97.0821647644043
